,Image,K=10,K=9,K=8,K=7,K=6,K=5,K=4,K=3,K=2
209,MB16CC008,0,0,0,6,0,0,0,2,1
210,MB16CC008,0,0,0,6,0,0,0,2,1
211,MB16CC008,6,3,3,1,5,4,3,2,1
212,MB16CC008,0,0,0,6,0,0,0,2,1
213,MB16CC008,8,5,6,6,0,0,0,2,1
214,MB16CC008,0,0,0,6,0,0,0,2,1
215,MB16CC008,2,1,5,0,1,1,2,1,0
216,MB16CC008,6,3,3,1,5,4,3,2,1
217,MB16CC008,5,7,2,2,2,3,1,0,0
218,MB16CC008,2,1,5,0,1,1,2,1,0
219,MB16CC008,0,0,0,6,0,0,0,2,1
220,MB16CC008,0,0,0,6,0,0,0,2,1
221,MB16CC008,2,1,5,0,1,1,2,1,0
222,MB16CC008,9,2,2,2,2,2,1,0,0
223,MB16CC008,7,6,1,4,1,1,2,1,0
224,MB16CC008,2,1,5,0,1,1,2,1,0
225,MB16CC008,8,0,0,6,0,0,0,2,1
226,MB16CC008,9,2,2,2,2,2,1,0,0
227,MB16CC008,2,1,5,0,1,1,2,1,0
228,MB16CC008,2,1,5,0,1,1,2,1,0
229,MB16CC008,7,6,1,4,4,1,2,1,0
230,MB16CC008,8,0,0,6,0,0,0,2,1
231,MB16CC008,2,1,5,0,1,1,2,1,0
232,MB16CC008,8,5,6,6,0,0,0,2,1
233,MB16CC008,1,4,4,5,4,3,1,1,0
234,MB16CC008,0,0,0,6,0,0,0,2,1
235,MB16CC008,8,5,6,6,0,0,0,2,1
236,MB16CC008,2,1,5,0,1,1,2,1,0
237,MB16CC008,0,0,0,6,0,0,0,2,1
238,MB16CC009,3,8,7,3,3,2,3,0,1
239,MB16CC009,3,8,7,3,3,2,3,0,1
240,MB16CC009,3,8,7,3,3,2,3,0,1
241,MB16CC009,5,7,2,2,2,3,1,0,0
242,MB16CC009,2,1,5,0,1,1,2,1,0
243,MB16CC009,2,1,5,0,1,1,2,1,0
244,MB16CC009,2,1,5,0,1,1,2,1,0
245,MB16CC009,3,8,7,3,3,2,3,0,1
246,MB16CC009,9,2,7,2,2,2,1,0,0
247,MB16CC009,8,0,0,6,0,0,0,2,1
248,MB16CC009,0,0,0,6,0,0,0,2,1
249,MB16CC009,0,0,0,6,0,0,0,2,1
250,MB16CC009,5,2,2,2,2,3,1,0,0
251,MB16CC009,2,1,5,0,1,1,2,1,0
252,MB16CC009,4,5,3,1,5,4,3,2,1
253,MB16CC009,4,3,3,1,5,4,3,2,1
254,MB16CC009,9,2,2,2,2,2,1,0,0
255,MB16CC009,8,5,6,1,5,0,0,2,1
256,MB16CC009,0,0,0,6,0,0,0,2,1
257,MB16CC009,7,6,5,0,1,1,2,1,0
258,MB16CC009,2,1,5,0,1,1,2,1,0
259,MB16CC009,8,0,0,6,0,0,0,2,1
260,MB16CC009,7,6,1,4,1,1,2,1,0
261,MB16CC009,6,3,3,3,3,4,3,0,1
262,MB16CC009,5,7,4,5,2,3,1,0,0
263,MB16CC009,2,1,5,0,1,1,2,1,0
264,MB16CC009,8,0,0,6,0,0,0,2,1
265,MB16CC009,6,3,3,1,5,4,3,2,1
266,MB16CC009,1,4,4,5,4,3,1,1,0
267,MB16CC009,8,0,0,6,0,0,0,2,1
268,MB16CC009,2,1,5,0,1,1,2,1,0
269,MB16CC009,3,8,7,3,3,2,3,0,1
270,MB16CC010,2,1,5,0,1,1,2,1,0
271,MB16CC010,5,7,2,2,2,3,1,0,0
272,MB16CC010,6,3,3,3,3,4,3,0,1
273,MB16CC010,0,0,0,6,0,0,0,2,1
274,MB16CC010,3,8,7,3,3,2,3,0,1
275,MB16CC010,2,1,5,0,1,1,2,1,0
276,MB16CC010,2,1,5,0,1,1,2,1,0
277,MB16CC010,2,1,5,0,1,1,2,1,0
278,MB16CC010,0,0,0,6,0,0,0,2,1
279,MB16CC010,0,0,0,6,0,0,0,2,1
280,MB16CC010,2,1,5,0,1,1,2,1,0
281,MB16CC010,8,0,0,6,0,0,0,2,1
282,MB16CC010,1,4,1,4,4,3,2,1,0
283,MB16CC010,2,1,5,0,1,1,2,1,0
284,MB16CC010,2,1,5,0,1,1,2,1,0
285,MB16CC010,2,1,5,0,1,1,2,1,0
286,MB16CC010,7,6,1,4,1,1,2,1,0
287,MB16CC010,7,6,1,4,1,1,2,1,0
288,MB16CC010,0,0,0,6,0,0,0,2,1
289,MB16CC010,6,3,3,3,3,4,3,0,1
290,MB16CC010,2,1,5,0,1,1,2,1,0
291,MB16CC010,9,2,2,2,2,2,1,0,0
292,MB16CC010,9,2,2,2,2,2,1,0,0
293,MB16CC010,6,3,3,3,3,4,3,2,1
294,MB16CC010,1,4,4,5,4,3,1,1,0
295,MB16CC010,2,1,5,0,1,1,2,1,0
296,MB16CC010,4,5,6,1,5,4,0,2,1
297,MB16CC010,7,6,1,4,1,1,2,1,0
298,MB16CC010,2,1,5,0,1,1,2,1,0
299,MB16CC010,2,1,5,0,1,1,2,1,0
300,MB16CC010,0,0,0,6,0,0,0,2,1
301,MB16CC010,7,6,1,4,1,1,2,1,0
302,MB16CC010,0,0,0,6,0,0,0,2,1
303,MB16CC010,2,1,5,0,1,1,2,1,0
304,MB16CC010,2,1,5,0,1,1,2,1,0
305,MB16CC010,2,1,5,0,1,1,2,1,0
306,MB16CC010,2,1,5,0,1,1,2,1,0
307,MB16CC010,7,6,1,4,4,1,2,1,0
308,MB16CC010,0,0,0,6,0,0,0,2,1
309,MB16CC010,8,0,0,6,0,0,0,2,1
310,MB16CC010,0,0,0,6,0,0,0,2,1
311,MB16CC010,7,6,1,4,1,1,2,1,0
312,MB16CC010,2,1,5,0,1,1,2,1,0
313,MB16CC010,3,8,7,3,3,2,3,0,1
314,MB16CC010,5,7,2,5,2,3,1,0,0
315,MB16CC011,2,1,5,0,1,1,2,1,0
316,MB16CC011,2,1,5,0,1,1,2,1,0
317,MB16CC011,2,1,5,0,1,1,2,1,0
318,MB16CC011,2,1,5,0,1,1,2,1,0
319,MB16CC011,2,1,5,0,1,1,2,1,0
320,MB16CC011,2,1,5,0,1,1,2,1,0
321,MB16CC011,4,5,6,1,5,4,0,2,1
322,MB16CC011,2,1,5,0,1,1,2,1,0
323,MB16CC011,2,1,5,0,1,1,2,1,0
324,MB16CC011,0,0,0,6,0,0,0,2,1
325,MB16CC011,1,4,1,4,4,3,2,1,0
326,MB16CC011,2,1,5,0,1,1,2,1,0
327,MB16CC011,2,1,5,0,1,1,2,1,0
328,MB16CC011,2,1,5,0,1,1,2,1,0
329,MB16CC011,4,5,6,1,5,4,0,2,1
330,MB16CC011,2,1,5,0,1,1,2,1,0
331,MB16CC011,3,8,7,3,3,2,3,0,1
332,MB16CC011,8,0,0,6,0,0,0,2,1
333,MB16CC011,6,3,3,3,3,4,3,0,1
334,MB16CC011,8,0,0,6,0,0,0,2,1
335,MB16CC011,8,0,0,6,0,0,0,2,1
336,MB16CC011,0,0,0,6,0,0,0,2,1
337,MB16CC011,2,1,5,0,1,1,2,1,0
338,MB16CC011,2,1,5,0,1,1,2,1,0
339,MB16CC011,4,5,6,1,5,4,0,2,1
340,MB16CC011,4,5,6,1,5,4,0,2,1
341,MB16CC011,2,1,5,0,1,1,2,1,0
342,MB16CC011,1,4,1,4,4,3,2,1,0
343,MB16CC011,8,0,0,6,0,0,0,2,1
344,MB16CC011,9,2,7,2,3,2,3,0,1
345,MB16CC011,3,8,7,3,3,2,3,0,1
346,MB16CC011,3,8,3,3,3,4,3,0,1
347,MB16CC011,2,1,5,0,1,1,2,1,0
348,MB16CC011,2,1,5,0,1,1,2,1,0
349,MB16CC011,7,6,5,0,1,1,2,1,0
350,MB16CC011,8,0,0,6,0,0,0,2,1
351,MB16CC011,2,1,5,0,1,1,2,1,0
352,MB16CC011,2,1,5,0,1,1,2,1,0
353,MB16CC011,2,1,5,0,1,1,2,1,0
354,MB16CC011,2,1,5,0,1,1,2,1,0
355,MB16CC011,9,2,2,2,2,2,1,0,0
356,MB16CC011,2,1,5,0,1,1,2,1,0
357,MB16CC011,2,1,5,0,1,1,2,1,0
358,MB16CC011,2,1,5,0,1,1,2,1,0
359,MB16CC011,6,3,3,3,3,4,3,2,1
360,MB16CC011,2,1,5,0,1,1,2,1,0
361,MB16CC011,2,1,5,0,1,1,2,1,0
362,MB16CC011,7,6,1,4,1,1,2,1,0
363,MB16CC012,4,5,6,1,5,4,0,2,1
364,MB16CC012,4,3,3,1,5,4,3,2,1
365,MB16CC012,3,8,7,3,3,2,3,0,1
366,MB16CC012,2,1,5,0,1,1,2,1,0
367,MB16CC012,9,2,2,2,2,2,1,0,0
368,MB16CC012,2,1,5,0,1,1,2,1,0
369,MB16CC012,2,1,5,0,1,1,2,1,0
370,MB16CC012,2,1,5,0,1,1,2,1,0
371,MB16CC012,0,0,0,6,0,0,0,2,1
372,MB16CC012,2,1,5,0,1,1,2,1,0
373,MB16CC012,3,8,7,3,3,4,3,0,1
374,MB16CC012,7,6,1,4,1,1,2,1,0
375,MB16CC012,2,1,5,0,1,1,2,1,0
376,MB16CC012,4,5,6,1,5,4,0,2,1
377,MB16CC012,2,1,5,0,1,1,2,1,0
378,MB16CC012,0,0,0,6,0,0,0,2,1
379,MB16CC012,0,0,0,6,0,0,0,2,1
380,MB16CC012,0,0,0,6,0,0,0,2,1
381,MB16CC012,0,0,0,6,0,0,0,2,1
382,MB16CC012,0,0,0,6,0,0,0,2,1
383,MB16CC012,8,0,0,6,0,0,0,2,1
384,MB16CC012,0,0,0,6,0,0,0,2,1
385,MB16CC012,0,0,0,6,0,0,0,2,1
386,MB16CC012,0,0,0,6,0,0,0,2,1
387,MB16CC012,0,0,0,6,0,0,0,2,1
388,MB16CC012,8,0,0,6,0,0,0,2,1
389,MB16CC012,8,0,0,6,0,0,0,2,1
390,MB16CC012,8,0,0,6,0,0,0,2,1
391,MB16CC012,3,8,7,3,3,2,3,0,1
392,MB16CC012,8,0,0,6,0,0,0,2,1
393,MB16CC012,2,1,5,0,1,1,2,1,0
394,MB16CC012,4,5,6,1,5,4,3,2,1
395,MB16CC012,6,3,3,1,5,4,3,2,1
396,MB16CC012,1,4,4,5,4,3,1,1,0
397,MB16CC012,8,0,0,6,0,0,0,2,1
398,MB16CC012,4,5,6,1,5,4,3,2,1
399,MB16CC012,6,3,3,3,3,4,3,0,1
400,MB16CC012,2,1,5,0,1,1,2,1,0
401,MB16CC012,2,1,5,0,1,1,2,1,0
402,MB16CC012,3,8,7,3,3,2,3,0,1
403,MB16CC012,1,4,4,5,4,3,1,1,0
404,MB16CC012,7,6,1,4,1,1,2,1,0
405,MB16CC012,1,4,4,5,4,3,1,1,0
406,MB16CC012,1,4,4,5,4,3,1,0,0
407,MB16CC012,1,4,4,5,4,3,1,1,0
408,MB16CC013,0,0,0,6,0,0,0,2,1
409,MB16CC013,3,8,7,3,3,2,3,0,1
410,MB16CC013,0,0,0,6,0,0,0,2,1
411,MB16CC013,0,0,0,6,0,0,0,2,1
412,MB16CC013,0,0,0,6,0,0,0,2,1
413,MB16CC013,0,0,0,6,0,0,0,2,1
414,MB16CC013,0,0,0,6,0,0,0,2,1
415,MB16CC013,3,8,7,3,3,2,3,0,1
416,MB16CC013,0,0,0,6,0,0,0,2,1
417,MB16CC013,2,1,5,0,1,1,2,1,0
418,MB16CC013,7,6,1,4,1,1,2,1,0
419,MB16CC013,2,1,5,0,1,1,2,1,0
420,MB16CC013,2,1,5,0,1,1,2,1,0
421,MB16CC013,0,0,0,6,0,0,0,2,1
422,MB16CC013,2,1,5,0,1,1,2,1,0
423,MB16CC013,0,0,0,6,0,0,0,2,1
424,MB16CC013,2,1,5,0,1,1,2,1,0
425,MB16CC013,0,0,0,6,0,0,0,2,1
426,MB16CC013,0,0,0,6,0,0,0,2,1
427,MB16CC013,0,0,0,6,0,0,0,2,1
428,MB16CC013,0,0,0,6,0,0,0,2,1
429,MB16CC013,0,0,0,6,0,0,0,2,1
430,MB16CC013,2,1,5,0,1,1,2,1,0
431,MB16CC013,0,0,0,6,0,0,0,2,1
432,MB16CC013,2,1,5,0,1,1,2,1,0
433,MB16CC013,7,6,1,4,1,1,2,1,0
434,MB16CC013,0,0,0,6,0,0,0,2,1
435,MB16CC013,0,0,0,6,0,0,0,2,1
436,MB16CC013,0,0,0,6,0,0,0,2,1
437,MB16CC013,2,1,5,0,1,1,2,1,0
438,MB16CC013,8,0,0,6,0,0,0,2,1
439,MB16CC013,0,0,0,6,0,0,0,2,1
440,MB16CC013,0,0,0,6,0,0,0,2,1
441,MB16CC013,2,1,5,0,1,1,2,1,0
442,MB16CC013,0,0,0,6,0,0,0,2,1
443,MB16CC013,3,8,7,3,3,2,3,0,1
444,MB16CC013,0,0,0,6,0,0,0,2,1
445,MB16CC013,2,1,5,0,1,1,2,1,0
446,MB16CC013,2,1,5,0,1,1,2,1,0
447,MB16CC013,2,1,5,0,1,1,2,1,0
448,MB16CC013,8,0,0,6,0,0,0,2,1
449,MB16CC013,0,0,0,6,0,0,0,2,1
450,MB16CC013,2,1,5,0,1,1,2,1,0
451,MB16CC013,8,0,0,6,0,0,0,2,1
452,MB16CC013,0,0,0,6,0,0,0,2,1
453,MB16CC014,2,1,5,0,1,1,2,1,0
454,MB16CC014,2,1,5,0,1,1,2,1,0
455,MB16CC014,2,1,5,0,1,1,2,1,0
456,MB16CC014,2,1,5,0,1,1,2,1,0
457,MB16CC014,2,1,5,0,1,1,2,1,0
458,MB16CC014,2,1,5,0,1,1,2,1,0
459,MB16CC014,2,1,5,0,1,1,2,1,0
460,MB16CC014,9,2,2,2,2,2,1,0,0
461,MB16CC014,0,0,0,6,0,0,0,2,1
462,MB16CC014,2,1,5,0,1,1,2,1,0
463,MB16CC014,2,1,5,0,1,1,2,1,0
464,MB16CC014,2,1,5,0,1,1,2,1,0
465,MB16CC014,2,1,5,0,1,1,2,1,0
466,MB16CC014,2,1,5,0,1,1,2,1,0
467,MB16CC014,7,6,1,4,4,1,2,1,0
468,MB16CC014,7,6,1,0,1,1,2,1,0
469,MB16CC014,2,1,5,0,1,1,2,1,0
470,MB16CC014,2,1,5,0,1,1,2,1,0
471,MB16CC014,2,1,5,0,1,1,2,1,0
472,MB16CC014,2,1,5,0,1,1,2,1,0
473,MB16CC014,6,3,3,1,5,4,3,2,1
474,MB16CC014,2,1,5,0,1,1,2,1,0
475,MB16CC014,2,1,5,0,1,1,2,1,0
476,MB16CC014,7,6,1,4,4,1,2,1,0
477,MB16CC014,9,2,7,2,3,2,3,0,1
478,MB16CC014,2,1,5,0,1,1,2,1,0
479,MB16CC014,9,2,2,2,2,2,1,0,0
480,MB16CC014,9,2,2,2,2,2,1,0,0
481,MB16CC014,2,1,5,0,1,1,2,1,0
482,MB16CC014,2,1,5,0,1,1,2,1,0
483,MB16CC014,2,1,5,0,1,1,2,1,0
484,MB16CC014,2,1,5,0,1,1,2,1,0
485,MB16CC014,1,4,4,5,4,3,1,1,0
486,MB16CC014,0,0,0,6,0,0,0,2,1
487,MB16CC014,2,1,5,0,1,1,2,1,0
488,MB16CC014,2,1,5,0,1,1,2,1,0
489,MB16CC014,2,1,5,0,1,1,2,1,0
490,MB16CC014,0,0,0,6,0,0,0,2,1
491,MB16CC014,6,3,3,3,3,4,3,0,1
492,MB16CC014,8,5,6,6,0,0,0,2,1
493,MB16CC014,2,1,5,0,1,1,2,1,0
494,MB16CC014,1,4,1,4,4,3,2,1,0
495,MB16CC014,1,4,4,5,4,3,1,0,0
496,MB16CC014,5,7,4,5,4,3,1,0,0
497,MB16CC014,8,0,0,6,0,0,0,2,1
498,MB16CC015,2,1,5,0,1,1,2,1,0
499,MB16CC015,2,1,5,0,1,1,2,1,0
500,MB16CC015,2,1,5,0,1,1,2,1,0
501,MB16CC015,2,1,5,0,1,1,2,1,0
502,MB16CC015,9,2,2,2,2,2,1,0,0
503,MB16CC015,4,3,3,1,5,4,3,2,1
504,MB16CC015,2,1,5,0,1,1,2,1,0
505,MB16CC015,2,1,5,0,1,1,2,1,0
506,MB16CC015,2,1,5,0,1,1,2,1,0
507,MB16CC015,2,1,5,0,1,1,2,1,0
508,MB16CC015,2,1,5,0,1,1,2,1,0
509,MB16CC015,2,1,5,0,1,1,2,1,0
510,MB16CC015,2,1,5,0,1,1,2,1,0
511,MB16CC015,2,1,5,0,1,1,2,1,0
512,MB16CC015,2,1,5,0,1,1,2,1,0
513,MB16CC015,2,1,5,0,1,1,2,1,0
